,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>","Temperature, K",salt_name,"Heat capacity at constant pressure, J/K/mol","Viscosity, Pa&#8226;s"
6490,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0705
6491,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0693
6492,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0701
6493,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0703
6494,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0685
6495,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0801
6496,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0715
6497,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.071
6498,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.068
6499,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0697
6500,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0705
6501,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0693
6502,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0701
6503,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0703
6504,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0685
6505,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0801
6506,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0715
6507,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.071
6508,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.068
6509,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0697
6510,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0705
6511,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0693
6512,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0701
6513,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0703
6514,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0685
6515,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0801
6516,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0715
6517,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.071
6518,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.068
6519,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0697
6520,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0705
6521,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0693
6522,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0701
6523,101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0703
6524,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0685
6525,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0801
6526,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0715
6527,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.071
6528,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.068
6529,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0697
6530,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0705
6531,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0693
6532,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0701
6533,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0703
6534,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0685
6535,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0801
6536,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0715
6537,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.071
6538,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.068
6539,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0697
6540,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0705
6541,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0693
6542,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0701
6543,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0703
6544,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0685
6545,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0801
6546,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0715
6547,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.071
6548,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.068
6549,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0697
6550,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0705
6551,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0693
6552,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0701
6553,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0703
6554,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0685
6555,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0801
6556,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0715
6557,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.071
6558,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.068
6559,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0697
6560,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0705
6561,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0693
6562,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0701
6563,101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0703
6644,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0685
6645,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0801
6646,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0715
6647,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.071
6648,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.068
6649,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0697
6650,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0705
6651,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0693
6652,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0701
6653,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0703
6654,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0685
6655,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0801
6656,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0715
6657,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.071
6658,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.068
6659,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0697
6660,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0705
6661,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0693
6662,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0701
6663,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0703
6664,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0685
6665,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0801
6666,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0715
6667,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.071
6668,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.068
6669,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0697
6670,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0705
6671,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0693
6672,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0701
6673,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0703
6674,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0685
6675,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0801
6676,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0715
6677,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.071
6678,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.068
6679,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0697
6680,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0705
6681,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0693
6682,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0701
6683,101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0703
6684,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0685
6685,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0801
6686,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0715
6687,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.071
6688,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.068
6689,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0697
6690,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0705
6691,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0693
6692,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0701
6693,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0703
6694,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0685
6695,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0801
6696,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0715
6697,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.071
6698,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.068
6699,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0697
6700,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0705
6701,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0693
6702,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0701
6703,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0703
6704,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0685
6705,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0801
6706,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0715
6707,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.071
6708,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.068
6709,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0697
6710,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0705
6711,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0693
6712,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0701
6713,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0703
6714,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0685
6715,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0801
6716,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0715
6717,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.071
6718,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.068
6719,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0697
6720,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0705
6721,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0693
6722,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0701
6723,101.325,1371.0,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0703
6764,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0685
6765,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0801
6766,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0715
6767,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.071
6768,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.068
6769,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0697
6770,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0705
6771,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0693
6772,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0701
6773,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0703
6774,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0685
6775,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0801
6776,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0715
6777,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.071
6778,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.068
6779,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0697
6780,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0705
6781,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0693
6782,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0701
6783,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0703
6784,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0685
6785,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0801
6786,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0715
6787,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.071
6788,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.068
6789,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0697
6790,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0705
6791,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0693
6792,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0701
6793,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.2,0.0703
6794,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0685
6795,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0801
6796,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0715
6797,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.071
6798,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.068
6799,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0697
6800,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0705
6801,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0693
6802,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0701
6803,101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,594.0,0.0703
6804,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0685
6805,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0801
6806,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0715
6807,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.071
6808,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.068
6809,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0697
6810,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0705
6811,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0693
6812,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0701
6813,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,629.4,0.0703
6814,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0685
6815,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0801
6816,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0715
6817,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.071
6818,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.068
6819,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0697
6820,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0705
6821,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0693
6822,101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,631.6,0.0701
