Molecular weight of IL  g/mol,Number of rings,Mass of group of rings  g/mol,Number of branches,Mass of first branch g/mol,Mass of second branch g/mol,Mass of third branch  g/mol,Mass of fourth branch  g/mol,Mass of cation  g/mol,Mass of anion  g/mol,Pressure   kPa,Temprature k,Density g/cm^3
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,323.15,1.086600
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,333.15,1.090600
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,333.15,1.079800
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,343.15,1.083900
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,343.15,1.073200
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,293.15,1.204440
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,293.15,1.204900
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,293.15,1.204830
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,303.15,1.197340
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,303.15,1.197400
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,313.15,1.190100
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,313.15,1.190680
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,323.15,1.183240
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,323.15,1.182700
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,323.15,1.183670
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,333.15,1.176250
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,333.15,1.175300
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,353.15,1.162440
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,293.15,1.204440
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,303.15,1.197340
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,313.15,1.190270
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,333.15,1.176250
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,343.15,1.169320
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,353.15,1.162440
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,293.15,1.204440
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,303.15,1.197340
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,313.15,1.190270
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,333.15,1.176250
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,343.15,1.169320
226.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,86.804700,101.300,353.15,1.162440
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,293.15,1.223400
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,298.15,1.220000
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,303.15,1.216600
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,313.15,1.209800
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,318.15,1.206500
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,323.15,1.203100
236.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,125.041520,101.300,333.15,1.196500
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,293.15,1.165300
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,298.15,1.161900
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,303.15,1.158600
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,308.15,1.155300
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,318.15,1.148800
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,323.15,1.145500
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,328.15,1.142200
264.263670,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,125.041520,101.300,333.15,1.139000
254.080000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,86.804600,101.000,298.15,1.146700
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,273.15,1.507340
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,278.15,1.502320
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,283.15,1.497330
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,293.15,1.487450
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,298.15,1.482540
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,303.15,1.477660
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,323.15,1.458350
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,333.15,1.448810
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,343.15,1.439340
410.354000,1,70.115060,2,45.061550,15.035060,0.000000,0.000000,130.211670,280.145000,101.300,363.15,1.420600
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,299.10,1.177200
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,307.70,1.171600
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,319.20,1.164100
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,328.10,1.158300
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,333.20,1.155100
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,338.00,1.152000
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,348.00,1.145700
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,353.60,1.142300
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,293.15,1.181300
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,298.15,1.177900
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,303.15,1.174600
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,313.15,1.168100
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,318.15,1.164900
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,323.15,1.161600
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,333.15,1.155200
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,338.15,1.152000
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,343.15,1.148900
240.049301,1,67.070760,2,15.035060,71.143420,0.000000,0.000000,153.249240,86.804600,101.300,353.15,1.142600
142.150000,1,67.070760,2,15.035060,1.007970,0.000000,0.000000,83.113790,59.045010,101.300,293.15,1.079750
142.150000,1,67.070760,2,15.035060,1.007970,0.000000,0.000000,83.113790,59.045010,101.300,298.15,1.075330
142.150000,1,67.070760,2,15.035060,1.007970,0.000000,0.000000,83.113790,59.045010,101.300,308.15,1.066450
142.150000,1,67.070760,2,15.035060,1.007970,0.000000,0.000000,83.113790,59.045010,101.300,313.15,1.062000
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,298.15,1.097780
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,298.15,1.101980
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,303.15,1.094720
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,308.15,1.091670
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,313.15,1.088620
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,323.15,1.082550
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,328.15,1.079530
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,333.15,1.076530
170.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,59.045010,101.300,343.15,1.070540
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,303.15,1.098660
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,308.15,1.095370
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,313.15,1.092090
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,323.15,1.085580
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,328.15,1.082360
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,333.15,1.079150
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,343.15,1.072770
177.210000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,66.042400,101.300,328.15,1.082360
522.520000,2,129.162840,1,0.000000,113.224690,0.000000,0.000000,242.387530,280.145000,101.300,298.15,1.330800
522.520000,2,129.162840,1,0.000000,113.224690,0.000000,0.000000,242.387530,280.145000,101.300,308.15,1.322030
522.520000,2,129.162840,1,0.000000,113.224690,0.000000,0.000000,242.387530,280.145000,101.300,318.15,1.313590
522.520000,2,129.162840,1,0.000000,113.224690,0.000000,0.000000,242.387530,280.145000,101.300,338.15,1.296850
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,283.15,1.048330
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,288.15,1.044310
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,303.15,1.032400
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,313.15,1.024590
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,333.15,1.009260
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,343.15,1.001740
226.050000,1,67.070760,2,29.062150,15.035060,0.000000,0.000000,111.167970,114.882400,101.325,363.15,0.986920
133.191950,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,59.045010,101.325,293.15,0.959610
133.191950,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,59.045010,101.325,298.15,0.956440
133.191950,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,59.045010,101.325,308.15,0.950150
133.191950,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,59.045010,101.325,313.15,0.946980
227.308920,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,88.086770,101.325,298.15,1.080200
227.308920,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,88.086770,101.325,303.15,1.076500
227.308920,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,88.086770,101.325,313.15,1.071100
134.130000,1,71.123030,1,0.000000,1.007970,0.000000,0.000000,72.131000,62.004900,100.000,283.15,1.235000
134.130000,1,71.123030,1,0.000000,1.007970,0.000000,0.000000,72.131000,62.004900,100.000,293.15,1.228000
134.130000,1,71.123030,1,0.000000,1.007970,0.000000,0.000000,72.131000,62.004900,100.000,313.15,1.213100
134.130000,1,71.123030,1,0.000000,1.007970,0.000000,0.000000,72.131000,62.004900,100.000,323.15,1.205500
134.130000,1,71.123030,1,0.000000,1.007970,0.000000,0.000000,72.131000,62.004900,100.000,343.15,1.190200
134.130000,1,71.123030,1,0.000000,1.007970,0.000000,0.000000,72.131000,62.004900,100.000,353.15,1.182000
136.150000,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,62.005100,101.325,293.15,1.104680
136.150000,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,62.005100,101.325,298.15,1.101520
136.150000,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,62.005100,101.325,308.15,1.095260
136.150000,0,14.006700,4,57.116330,1.007970,1.007970,1.007970,74.146940,62.005100,101.325,313.15,1.092170
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,100.000,298.15,1.11669
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,100.000,308.15,1.11039
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,100.000,318.15,1.1048
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,100.000,338.15,1.09287
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,200.000,298.15,1.11671
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,200.000,308.15,1.11042
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,200.000,328.15,1.09822
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,200.000,338.15,1.09293
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,300.000,298.15,1.11672
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,300.000,318.15,1.10487
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,300.000,328.15,1.09827
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,300.000,338.15,1.09297
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,400.000,308.15,1.1105
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,400.000,318.15,1.10491
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,400.000,328.15,1.09831
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,500.000,298.15,1.11682
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,500.000,308.15,1.11054
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,500.000,318.15,1.10497
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,500.000,338.15,1.09305
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,600.000,298.15,1.11686
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,600.000,308.15,1.11059
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,600.000,328.15,1.09838
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,600.000,338.15,1.09311
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,800.000,298.15,1.11692
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,800.000,318.15,1.10504
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,800.000,328.15,1.09843
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,800.000,338.15,1.09318
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,1000.000,308.15,1.11074
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,1000.000,318.15,1.10513
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,1000.000,328.15,1.09854
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,1000.000,338.15,1.09324
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,2000.000,298.15,1.11735
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,2000.000,308.15,1.1111
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,2000.000,318.15,1.1055
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,2000.000,338.15,1.09364
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,4000.000,298.15,1.11804
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,4000.000,308.15,1.11181
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,4000.000,328.15,1.09964
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,4000.000,338.15,1.09438
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,6000.000,298.15,1.11874
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,6000.000,318.15,1.10696
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,6000.000,328.15,1.10038
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,6000.000,338.15,1.09515
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,8000.000,298.15,1.11943
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,8000.000,308.15,1.11324
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,8000.000,318.15,1.10768
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,8000.000,338.15,1.09591
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,10000.000,298.15,1.12011
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,10000.000,308.15,1.11394
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,10000.000,318.15,1.10839
169.25000,1,67.07076,2,29.06215,15.03506,0.00000,0.00000,111.16797,58.08185,10000.000,328.15,1.10183
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,100.000,298.15,1.07018
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,100.000,308.15,1.0639
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,100.000,318.15,1.05833
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,100.000,328.15,1.05254
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,100.000,338.15,1.04694
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,200.000,298.15,1.07023
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,200.000,308.15,1.06394
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,200.000,328.15,1.05259
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,200.000,338.15,1.04703
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,300.000,298.15,1.07025
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,300.000,308.15,1.06403
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,300.000,318.15,1.05841
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,300.000,338.15,1.04705
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,400.000,298.15,1.07029
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,400.000,308.15,1.06409
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,400.000,318.15,1.05845
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,400.000,328.15,1.05269
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,400.000,338.15,1.0471
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,500.000,298.15,1.07032
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,500.000,318.15,1.0585
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,500.000,328.15,1.05269
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,500.000,338.15,1.04714
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,600.000,308.15,1.06418
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,600.000,318.15,1.05854
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,600.000,328.15,1.05275
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,600.000,338.15,1.04717
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,800.000,298.15,1.07043
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,800.000,308.15,1.06429
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,800.000,318.15,1.05861
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,800.000,338.15,1.04727
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,1000.000,298.15,1.0705
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,1000.000,308.15,1.06435
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,1000.000,318.15,1.05868
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,1000.000,328.15,1.05294
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,1000.000,338.15,1.04733
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,2000.000,298.15,1.07088
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,2000.000,308.15,1.06473
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,2000.000,328.15,1.05331
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,2000.000,338.15,1.04774
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,4000.000,298.15,1.07163
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,4000.000,308.15,1.06548
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,4000.000,318.15,1.05988
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,4000.000,328.15,1.05411
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,4000.000,338.15,1.04856
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,6000.000,298.15,1.07237
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,6000.000,308.15,1.06626
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,6000.000,318.15,1.06063
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,6000.000,328.15,1.05491
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,8000.000,298.15,1.07311
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,8000.000,308.15,1.06702
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,8000.000,318.15,1.06143
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,8000.000,328.15,1.05568
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,8000.000,338.15,1.05019
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,10000.000,298.15,1.07383
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,10000.000,318.15,1.06218
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,10000.000,328.15,1.05648
197.61954,1,67.07076,2,57.11633,15.03506,0.00000,0.00000,139.53769,58.08185,10000.000,338.15,1.05099
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,100.000,298.15,1.06157
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,100.000,308.15,1.05536
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,100.000,318.15,1.04983
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,100.000,328.15,1.0442
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,100.000,338.15,1.03712
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,200.000,298.15,1.06161
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,200.000,308.15,1.05539
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,200.000,318.15,1.04988
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,200.000,338.15,1.03715
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,300.000,298.15,1.06164
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,300.000,308.15,1.05543
